message_id	response_id	article_id	llm_empathy
R_yTT1WD1ol6za3Jf_4	R_yTT1WD1ol6za3Jf	284	6.5
R_yTT1WD1ol6za3Jf_5	R_yTT1WD1ol6za3Jf	396	3.2
R_3MS8xER2c0yASHT_1	R_3MS8xER2c0yASHT	3	6.5
R_3MS8xER2c0yASHT_2	R_3MS8xER2c0yASHT	104	6.2
R_3MS8xER2c0yASHT_3	R_3MS8xER2c0yASHT	182	6.5
R_3MS8xER2c0yASHT_4	R_3MS8xER2c0yASHT	276	1.2
R_3MS8xER2c0yASHT_5	R_3MS8xER2c0yASHT	357	3.2
R_1JL2ePKdivqfBS5_1	R_1JL2ePKdivqfBS5	3	6.5
R_1JL2ePKdivqfBS5_2	R_1JL2ePKdivqfBS5	121	6.5
R_1JL2ePKdivqfBS5_3	R_1JL2ePKdivqfBS5	220	6.5
R_1JL2ePKdivqfBS5_4	R_1JL2ePKdivqfBS5	328	6.5
R_1JL2ePKdivqfBS5_5	R_1JL2ePKdivqfBS5	350	3.2
R_3rZFSSY1VX8GDYn_1	R_3rZFSSY1VX8GDYn	71	6.2
R_3rZFSSY1VX8GDYn_2	R_3rZFSSY1VX8GDYn	88	3.2
R_3rZFSSY1VX8GDYn_3	R_3rZFSSY1VX8GDYn	232	6.5
R_3rZFSSY1VX8GDYn_4	R_3rZFSSY1VX8GDYn	318	6.5
R_3rZFSSY1VX8GDYn_5	R_3rZFSSY1VX8GDYn	392	6.2
R_1Ed2vTIhJK2Lz4I_1	R_1Ed2vTIhJK2Lz4I	83	6.5
R_1Ed2vTIhJK2Lz4I_2	R_1Ed2vTIhJK2Lz4I	100	3.2
R_1Ed2vTIhJK2Lz4I_3	R_1Ed2vTIhJK2Lz4I	247	6.9
R_1Ed2vTIhJK2Lz4I_4	R_1Ed2vTIhJK2Lz4I	279	3.2
R_1Ed2vTIhJK2Lz4I_5	R_1Ed2vTIhJK2Lz4I	382	6.2
R_BQYbCIHSznI2RkB_1	R_BQYbCIHSznI2RkB	53	3.2
R_BQYbCIHSznI2RkB_2	R_BQYbCIHSznI2RkB	161	1.5
R_BQYbCIHSznI2RkB_3	R_BQYbCIHSznI2RkB	184	3.2
R_BQYbCIHSznI2RkB_4	R_BQYbCIHSznI2RkB	314	6.2
R_BQYbCIHSznI2RkB_5	R_BQYbCIHSznI2RkB	338	4.2
R_3esJBiP6MpPHx3n_1	R_3esJBiP6MpPHx3n	72	4.2
R_3esJBiP6MpPHx3n_2	R_3esJBiP6MpPHx3n	135	6.2
R_3esJBiP6MpPHx3n_3	R_3esJBiP6MpPHx3n	199	1.2
R_3esJBiP6MpPHx3n_4	R_3esJBiP6MpPHx3n	282	3.2
R_3esJBiP6MpPHx3n_5	R_3esJBiP6MpPHx3n	410	3.2
R_3n93vjDq0ugut0o_1	R_3n93vjDq0ugut0o	54	3.5
R_3n93vjDq0ugut0o_2	R_3n93vjDq0ugut0o	153	6.5
R_3n93vjDq0ugut0o_3	R_3n93vjDq0ugut0o	234	6.2
R_3n93vjDq0ugut0o_4	R_3n93vjDq0ugut0o	257	6.2
R_3n93vjDq0ugut0o_5	R_3n93vjDq0ugut0o	407	6.5
R_3nTvynbDUYQMWU7_1	R_3nTvynbDUYQMWU7	21	3.2
R_3nTvynbDUYQMWU7_2	R_3nTvynbDUYQMWU7	141	3.2
R_3nTvynbDUYQMWU7_3	R_3nTvynbDUYQMWU7	170	4.2
R_3nTvynbDUYQMWU7_4	R_3nTvynbDUYQMWU7	334	4.2
R_3nTvynbDUYQMWU7_5	R_3nTvynbDUYQMWU7	388	6.2
R_2YV6IEQMUgozwQ1_1	R_2YV6IEQMUgozwQ1	48	6.2
R_2YV6IEQMUgozwQ1_2	R_2YV6IEQMUgozwQ1	165	6.2
R_2YV6IEQMUgozwQ1_3	R_2YV6IEQMUgozwQ1	216	4.2
R_2YV6IEQMUgozwQ1_4	R_2YV6IEQMUgozwQ1	307	6.2
R_2YV6IEQMUgozwQ1_5	R_2YV6IEQMUgozwQ1	362	3.2
R_1dp1n3Acz8fdB0F_1	R_1dp1n3Acz8fdB0F	57	6.5
R_1dp1n3Acz8fdB0F_2	R_1dp1n3Acz8fdB0F	158	6.5
R_1dp1n3Acz8fdB0F_3	R_1dp1n3Acz8fdB0F	228	6.5
R_1dp1n3Acz8fdB0F_4	R_1dp1n3Acz8fdB0F	310	4.2
R_1dp1n3Acz8fdB0F_5	R_1dp1n3Acz8fdB0F	406	1.2
R_3ffqM7eI6MDHtwo_1	R_3ffqM7eI6MDHtwo	6	6.5
R_3ffqM7eI6MDHtwo_2	R_3ffqM7eI6MDHtwo	127	6.2
R_3ffqM7eI6MDHtwo_3	R_3ffqM7eI6MDHtwo	191	4.2
R_3ffqM7eI6MDHtwo_4	R_3ffqM7eI6MDHtwo	275	4.2
R_3ffqM7eI6MDHtwo_5	R_3ffqM7eI6MDHtwo	364	6.2
R_3HtdQ2RIZPxjRlC_1	R_3HtdQ2RIZPxjRlC	29	6.2
R_3HtdQ2RIZPxjRlC_2	R_3HtdQ2RIZPxjRlC	142	3.2
R_3HtdQ2RIZPxjRlC_3	R_3HtdQ2RIZPxjRlC	242	6.2
R_3HtdQ2RIZPxjRlC_4	R_3HtdQ2RIZPxjRlC	264	4.2
R_3HtdQ2RIZPxjRlC_5	R_3HtdQ2RIZPxjRlC	380	6.2
R_9FCr4cL8VfeJV6N_1	R_9FCr4cL8VfeJV6N	12	3.2
R_9FCr4cL8VfeJV6N_2	R_9FCr4cL8VfeJV6N	101	6.2
R_9FCr4cL8VfeJV6N_3	R_9FCr4cL8VfeJV6N	221	4.2
R_9FCr4cL8VfeJV6N_4	R_9FCr4cL8VfeJV6N	291	6.5
R_9FCr4cL8VfeJV6N_5	R_9FCr4cL8VfeJV6N	413	6.2
R_1dt5fjZkUyYYZa5_1	R_1dt5fjZkUyYYZa5	21	3.2
R_1dt5fjZkUyYYZa5_2	R_1dt5fjZkUyYYZa5	113	3.2
R_1dt5fjZkUyYYZa5_3	R_1dt5fjZkUyYYZa5	190	1.2
R_1dt5fjZkUyYYZa5_4	R_1dt5fjZkUyYYZa5	311	4.2
R_1dt5fjZkUyYYZa5_5	R_1dt5fjZkUyYYZa5	384	3.2
R_zUqAmBwjEbrwh9v_1	R_zUqAmBwjEbrwh9v	7	6.5
R_zUqAmBwjEbrwh9v_2	R_zUqAmBwjEbrwh9v	115	1.2
R_zUqAmBwjEbrwh9v_3	R_zUqAmBwjEbrwh9v	209	6.2
R_zUqAmBwjEbrwh9v_4	R_zUqAmBwjEbrwh9v	256	3.2
R_zUqAmBwjEbrwh9v_5	R_zUqAmBwjEbrwh9v	372	4.2
R_3npi2r9WK3X6C5j_1	R_3npi2r9WK3X6C5j	36	
R_3npi2r9WK3X6C5j_2	R_3npi2r9WK3X6C5j	136	6.5
R_3npi2r9WK3X6C5j_3	R_3npi2r9WK3X6C5j	216	3.2
R_3npi2r9WK3X6C5j_4	R_3npi2r9WK3X6C5j	318	4.2
R_3npi2r9WK3X6C5j_5	R_3npi2r9WK3X6C5j	347	6.5
R_1HoxPF6qzy4BIwm_1	R_1HoxPF6qzy4BIwm	9	6.5
R_1HoxPF6qzy4BIwm_2	R_1HoxPF6qzy4BIwm	85	6.5
R_1HoxPF6qzy4BIwm_3	R_1HoxPF6qzy4BIwm	176	6.5
R_1HoxPF6qzy4BIwm_4	R_1HoxPF6qzy4BIwm	313	6.9
R_1HoxPF6qzy4BIwm_5	R_1HoxPF6qzy4BIwm	401	6.5
R_bHPD9qC8514QvxD_1	R_bHPD9qC8514QvxD	18	4.2
R_bHPD9qC8514QvxD_2	R_bHPD9qC8514QvxD	145	4.2
R_bHPD9qC8514QvxD_3	R_bHPD9qC8514QvxD	245	6.2
R_bHPD9qC8514QvxD_4	R_bHPD9qC8514QvxD	308	4.2
R_bHPD9qC8514QvxD_5	R_bHPD9qC8514QvxD	370	6.2
R_2ckgAvLqxiOMF97_1	R_2ckgAvLqxiOMF97	55	1.2
R_2ckgAvLqxiOMF97_2	R_2ckgAvLqxiOMF97	123	3.2
R_2ckgAvLqxiOMF97_3	R_2ckgAvLqxiOMF97	175	3.2
R_2ckgAvLqxiOMF97_4	R_2ckgAvLqxiOMF97	293	6.2
R_2ckgAvLqxiOMF97_5	R_2ckgAvLqxiOMF97	354	6.2
R_2aOFGSQ3Y7fEc0P_1	R_2aOFGSQ3Y7fEc0P	3	6.2
R_2aOFGSQ3Y7fEc0P_2	R_2aOFGSQ3Y7fEc0P	166	6.5
R_2aOFGSQ3Y7fEc0P_3	R_2aOFGSQ3Y7fEc0P	169	6.2
R_2aOFGSQ3Y7fEc0P_4	R_2aOFGSQ3Y7fEc0P	263	3.2
R_2aOFGSQ3Y7fEc0P_5	R_2aOFGSQ3Y7fEc0P	374	3.2
R_PBbNxpYdnlgFsU9_1	R_PBbNxpYdnlgFsU9	58	6.2
R_PBbNxpYdnlgFsU9_2	R_PBbNxpYdnlgFsU9	94	6.2
R_PBbNxpYdnlgFsU9_3	R_PBbNxpYdnlgFsU9	238	3.2
R_PBbNxpYdnlgFsU9_4	R_PBbNxpYdnlgFsU9	262	6.5
R_PBbNxpYdnlgFsU9_5	R_PBbNxpYdnlgFsU9	368	6.2
R_vdj2zExWbAVjx6N_1	R_vdj2zExWbAVjx6N	80	6.5
R_vdj2zExWbAVjx6N_2	R_vdj2zExWbAVjx6N	162	3.2
R_vdj2zExWbAVjx6N_3	R_vdj2zExWbAVjx6N	222	6.2
R_vdj2zExWbAVjx6N_4	R_vdj2zExWbAVjx6N	329	1.2
R_vdj2zExWbAVjx6N_5	R_vdj2zExWbAVjx6N	399	6.5
R_QmJWJsa2hr6gdXz_1	R_QmJWJsa2hr6gdXz	49	3.2
R_QmJWJsa2hr6gdXz_2	R_QmJWJsa2hr6gdXz	92	6.2
R_QmJWJsa2hr6gdXz_3	R_QmJWJsa2hr6gdXz	187	4.2
R_QmJWJsa2hr6gdXz_4	R_QmJWJsa2hr6gdXz	299	1
R_QmJWJsa2hr6gdXz_5	R_QmJWJsa2hr6gdXz	361	1.2
R_3nO7FHqWC8lR70A_1	R_3nO7FHqWC8lR70A	46	6.5
R_3nO7FHqWC8lR70A_2	R_3nO7FHqWC8lR70A	165	4.9
R_3nO7FHqWC8lR70A_3	R_3nO7FHqWC8lR70A	202	6.5
R_3nO7FHqWC8lR70A_4	R_3nO7FHqWC8lR70A	294	2.3
R_3nO7FHqWC8lR70A_5	R_3nO7FHqWC8lR70A	351	1.2
R_Cf5Kubb0YUbNkwF_1	R_Cf5Kubb0YUbNkwF	43	6.5
R_Cf5Kubb0YUbNkwF_2	R_Cf5Kubb0YUbNkwF	117	4.2
R_Cf5Kubb0YUbNkwF_3	R_Cf5Kubb0YUbNkwF	250	4.2
R_Cf5Kubb0YUbNkwF_4	R_Cf5Kubb0YUbNkwF	283	6.5
R_Cf5Kubb0YUbNkwF_5	R_Cf5Kubb0YUbNkwF	359	6.2
R_22Ybn7Ce5HQ833l_1	R_22Ybn7Ce5HQ833l	82	1.2
R_22Ybn7Ce5HQ833l_2	R_22Ybn7Ce5HQ833l	162	6.2
R_22Ybn7Ce5HQ833l_3	R_22Ybn7Ce5HQ833l	174	6.5
R_22Ybn7Ce5HQ833l_4	R_22Ybn7Ce5HQ833l	266	3.2
R_22Ybn7Ce5HQ833l_5	R_22Ybn7Ce5HQ833l	410	3.2
R_cCIxe9lO16DgF1f_1	R_cCIxe9lO16DgF1f	39	3.2
R_cCIxe9lO16DgF1f_2	R_cCIxe9lO16DgF1f	102	4.2
R_cCIxe9lO16DgF1f_3	R_cCIxe9lO16DgF1f	170	3.2
R_cCIxe9lO16DgF1f_4	R_cCIxe9lO16DgF1f	321	3.2
R_cCIxe9lO16DgF1f_5	R_cCIxe9lO16DgF1f	385	3.2
R_210aQMrmGetROju_1	R_210aQMrmGetROju	68	1.2
R_210aQMrmGetROju_2	R_210aQMrmGetROju	86	3.2
R_210aQMrmGetROju_3	R_210aQMrmGetROju	218	4.2
R_210aQMrmGetROju_4	R_210aQMrmGetROju	324	1.2
R_210aQMrmGetROju_5	R_210aQMrmGetROju	361	1.2
R_r2BUVTFqmBdanQd_1	R_r2BUVTFqmBdanQd	17	1.2
R_r2BUVTFqmBdanQd_2	R_r2BUVTFqmBdanQd	166	3.4
R_r2BUVTFqmBdanQd_3	R_r2BUVTFqmBdanQd	211	1.2
R_r2BUVTFqmBdanQd_4	R_r2BUVTFqmBdanQd	265	1.2
R_r2BUVTFqmBdanQd_5	R_r2BUVTFqmBdanQd	403	1
R_3njSNhzart0R0sE_1	R_3njSNhzart0R0sE	13	6.5
R_3njSNhzart0R0sE_2	R_3njSNhzart0R0sE	119	4.2
R_3njSNhzart0R0sE_3	R_3njSNhzart0R0sE	184	6.2
R_3njSNhzart0R0sE_4	R_3njSNhzart0R0sE	253	6.2
R_3njSNhzart0R0sE_5	R_3njSNhzart0R0sE	382	6.2
R_1g7VoEtxvkSjfKS_1	R_1g7VoEtxvkSjfKS	74	6.2
R_1g7VoEtxvkSjfKS_2	R_1g7VoEtxvkSjfKS	116	4.2
R_1g7VoEtxvkSjfKS_3	R_1g7VoEtxvkSjfKS	240	6.2
R_1g7VoEtxvkSjfKS_4	R_1g7VoEtxvkSjfKS	267	2.2
R_1g7VoEtxvkSjfKS_5	R_1g7VoEtxvkSjfKS	366	3.2
R_1JIKlQNZtgmcU6i_1	R_1JIKlQNZtgmcU6i	76	6.5
R_1JIKlQNZtgmcU6i_2	R_1JIKlQNZtgmcU6i	87	4.9
R_1JIKlQNZtgmcU6i_3	R_1JIKlQNZtgmcU6i	201	3.2
R_1JIKlQNZtgmcU6i_4	R_1JIKlQNZtgmcU6i	296	2.3
R_1JIKlQNZtgmcU6i_5	R_1JIKlQNZtgmcU6i	336	3.2
R_OPS9EZNTzb221uF_1	R_OPS9EZNTzb221uF	35	6.5
R_OPS9EZNTzb221uF_2	R_OPS9EZNTzb221uF	148	6.5
R_OPS9EZNTzb221uF_3	R_OPS9EZNTzb221uF	198	6.2
R_OPS9EZNTzb221uF_4	R_OPS9EZNTzb221uF	281	6.2
R_OPS9EZNTzb221uF_5	R_OPS9EZNTzb221uF	379	6.2
R_3NE6n7uqh1yxXaq_1	R_3NE6n7uqh1yxXaq	79	6.2
R_3NE6n7uqh1yxXaq_2	R_3NE6n7uqh1yxXaq	126	1.2
R_3NE6n7uqh1yxXaq_3	R_3NE6n7uqh1yxXaq	175	6.5
R_3NE6n7uqh1yxXaq_4	R_3NE6n7uqh1yxXaq	269	3.2
R_3NE6n7uqh1yxXaq_5	R_3NE6n7uqh1yxXaq	358	3.2
R_XYauZjTjLrmzXhL_1	R_XYauZjTjLrmzXhL	82	1.2
R_XYauZjTjLrmzXhL_2	R_XYauZjTjLrmzXhL	155	4.2
R_XYauZjTjLrmzXhL_3	R_XYauZjTjLrmzXhL	218	6.2
R_XYauZjTjLrmzXhL_4	R_XYauZjTjLrmzXhL	272	6.2
R_XYauZjTjLrmzXhL_5	R_XYauZjTjLrmzXhL	402	6.2
R_3qDqiG7g35x0oqN_1	R_3qDqiG7g35x0oqN	37	3.2
R_3qDqiG7g35x0oqN_2	R_3qDqiG7g35x0oqN	92	6.5
R_3qDqiG7g35x0oqN_3	R_3qDqiG7g35x0oqN	207	3.2
R_3qDqiG7g35x0oqN_4	R_3qDqiG7g35x0oqN	265	3.2
R_3qDqiG7g35x0oqN_5	R_3qDqiG7g35x0oqN	336	3.2
R_3slHYierJ4jwMKd_1	R_3slHYierJ4jwMKd	57	6.5
R_3slHYierJ4jwMKd_2	R_3slHYierJ4jwMKd	128	6.5
R_3slHYierJ4jwMKd_3	R_3slHYierJ4jwMKd	191	4.2
R_3slHYierJ4jwMKd_4	R_3slHYierJ4jwMKd	259	6.2
R_3slHYierJ4jwMKd_5	R_3slHYierJ4jwMKd	339	6.5
R_31Et1v2rps9wNSQ_1	R_31Et1v2rps9wNSQ	18	6.2
R_31Et1v2rps9wNSQ_2	R_31Et1v2rps9wNSQ	111	6.5
R_31Et1v2rps9wNSQ_3	R_31Et1v2rps9wNSQ	227	6.5
R_31Et1v2rps9wNSQ_4	R_31Et1v2rps9wNSQ	283	6.5
R_31Et1v2rps9wNSQ_5	R_31Et1v2rps9wNSQ	389	3.2
R_33etvLZIHitWTq2_1	R_33etvLZIHitWTq2	35	6.9
R_33etvLZIHitWTq2_2	R_33etvLZIHitWTq2	111	6.2
R_33etvLZIHitWTq2_3	R_33etvLZIHitWTq2	204	6.5
R_33etvLZIHitWTq2_4	R_33etvLZIHitWTq2	286	6.5
R_33etvLZIHitWTq2_5	R_33etvLZIHitWTq2	373	3.2
R_2PiZjdFX0cW00PQ_1	R_2PiZjdFX0cW00PQ	40	1.5
R_2PiZjdFX0cW00PQ_2	R_2PiZjdFX0cW00PQ	96	6.2
R_2PiZjdFX0cW00PQ_3	R_2PiZjdFX0cW00PQ	215	1
R_2PiZjdFX0cW00PQ_4	R_2PiZjdFX0cW00PQ	314	6.5
R_2PiZjdFX0cW00PQ_5	R_2PiZjdFX0cW00PQ	401	4.2
R_b1TbRrcCazNh0Qx_1	R_b1TbRrcCazNh0Qx	33	6.2
R_b1TbRrcCazNh0Qx_2	R_b1TbRrcCazNh0Qx	160	6.2
R_b1TbRrcCazNh0Qx_3	R_b1TbRrcCazNh0Qx	219	6.2
R_b1TbRrcCazNh0Qx_4	R_b1TbRrcCazNh0Qx	306	6.2
R_b1TbRrcCazNh0Qx_5	R_b1TbRrcCazNh0Qx	346	3.2
R_3ERvdNjTrRhQlWO_1	R_3ERvdNjTrRhQlWO	47	6.5
R_3ERvdNjTrRhQlWO_2	R_3ERvdNjTrRhQlWO	167	6.5
R_3ERvdNjTrRhQlWO_3	R_3ERvdNjTrRhQlWO	213	4.2
R_3ERvdNjTrRhQlWO_4	R_3ERvdNjTrRhQlWO	303	4.2
R_3ERvdNjTrRhQlWO_5	R_3ERvdNjTrRhQlWO	398	6.2
R_25vCdsEDRhPJ3w3_1	R_25vCdsEDRhPJ3w3	23	6.5
R_25vCdsEDRhPJ3w3_2	R_25vCdsEDRhPJ3w3	158	6.5
R_25vCdsEDRhPJ3w3_3	R_25vCdsEDRhPJ3w3	242	3.5
R_25vCdsEDRhPJ3w3_4	R_25vCdsEDRhPJ3w3	316	4.2
R_25vCdsEDRhPJ3w3_5	R_25vCdsEDRhPJ3w3	351	4.2
R_SIrozm9BIGdNzu9_1	R_SIrozm9BIGdNzu9	52	6.5
R_SIrozm9BIGdNzu9_2	R_SIrozm9BIGdNzu9	141	6.5
R_SIrozm9BIGdNzu9_3	R_SIrozm9BIGdNzu9	252	4.2
R_SIrozm9BIGdNzu9_4	R_SIrozm9BIGdNzu9	333	4.2
R_SIrozm9BIGdNzu9_5	R_SIrozm9BIGdNzu9	385	6.2
R_D6kCbvPIjlUSHAd_1	R_D6kCbvPIjlUSHAd	42	4.5
R_D6kCbvPIjlUSHAd_2	R_D6kCbvPIjlUSHAd	142	6.2
R_D6kCbvPIjlUSHAd_3	R_D6kCbvPIjlUSHAd	217	6.2
R_D6kCbvPIjlUSHAd_4	R_D6kCbvPIjlUSHAd	292	6.2
R_D6kCbvPIjlUSHAd_5	R_D6kCbvPIjlUSHAd	388	6.5
R_3rYPg4TSnhDVFJa_1	R_3rYPg4TSnhDVFJa	80	6.5
R_3rYPg4TSnhDVFJa_2	R_3rYPg4TSnhDVFJa	163	6.5
R_3rYPg4TSnhDVFJa_3	R_3rYPg4TSnhDVFJa	180	6.2
R_3rYPg4TSnhDVFJa_4	R_3rYPg4TSnhDVFJa	262	6.5
R_3rYPg4TSnhDVFJa_5	R_3rYPg4TSnhDVFJa	375	6.2
R_3ho2mL7zaMK1xSh_1	R_3ho2mL7zaMK1xSh	2	3.4
R_3ho2mL7zaMK1xSh_2	R_3ho2mL7zaMK1xSh	104	4.2
R_3ho2mL7zaMK1xSh_3	R_3ho2mL7zaMK1xSh	247	3.2
R_3ho2mL7zaMK1xSh_4	R_3ho2mL7zaMK1xSh	263	1.2
R_3ho2mL7zaMK1xSh_5	R_3ho2mL7zaMK1xSh	355	3.2
R_1inxQNYZPf7D0hK_1	R_1inxQNYZPf7D0hK	25	3.2
R_1inxQNYZPf7D0hK_2	R_1inxQNYZPf7D0hK	97	3.2
R_1inxQNYZPf7D0hK_3	R_1inxQNYZPf7D0hK	234	6.2
R_1inxQNYZPf7D0hK_4	R_1inxQNYZPf7D0hK	276	3.2
R_1inxQNYZPf7D0hK_5	R_1inxQNYZPf7D0hK	337	6.5
R_2EEQioTSv70RUzF_1	R_2EEQioTSv70RUzF	56	3.2
R_2EEQioTSv70RUzF_2	R_2EEQioTSv70RUzF	101	6.5
R_2EEQioTSv70RUzF_3	R_2EEQioTSv70RUzF	220	6.2
R_2EEQioTSv70RUzF_4	R_2EEQioTSv70RUzF	301	2.3
R_2EEQioTSv70RUzF_5	R_2EEQioTSv70RUzF	391	3.2
R_3kp1NhG01T0k5mf_1	R_3kp1NhG01T0k5mf	5	6.2
R_3kp1NhG01T0k5mf_2	R_3kp1NhG01T0k5mf	110	6.2
R_3kp1NhG01T0k5mf_3	R_3kp1NhG01T0k5mf	211	3.2
R_3kp1NhG01T0k5mf_4	R_3kp1NhG01T0k5mf	319	3.2
R_3kp1NhG01T0k5mf_5	R_3kp1NhG01T0k5mf	408	3.2
R_1FPPdbnLwSGuNfD_1	R_1FPPdbnLwSGuNfD	50	6.2
R_1FPPdbnLwSGuNfD_2	R_1FPPdbnLwSGuNfD	91	6.5
R_1FPPdbnLwSGuNfD_3	R_1FPPdbnLwSGuNfD	183	1.2
R_1FPPdbnLwSGuNfD_4	R_1FPPdbnLwSGuNfD	297	6.2
R_1FPPdbnLwSGuNfD_5	R_1FPPdbnLwSGuNfD	381	4.2
R_2D8EJ23JFdZWYyR_1	R_2D8EJ23JFdZWYyR	31	6.2
R_2D8EJ23JFdZWYyR_2	R_2D8EJ23JFdZWYyR	154	3.2
R_2D8EJ23JFdZWYyR_3	R_2D8EJ23JFdZWYyR	213	6.5
R_2D8EJ23JFdZWYyR_4	R_2D8EJ23JFdZWYyR	266	4.2
R_2D8EJ23JFdZWYyR_5	R_2D8EJ23JFdZWYyR	378	6.2
R_8joL7gIQVWifia5_1	R_8joL7gIQVWifia5	51	3.2
R_8joL7gIQVWifia5_2	R_8joL7gIQVWifia5	120	3.2
R_8joL7gIQVWifia5_3	R_8joL7gIQVWifia5	178	3.2
R_8joL7gIQVWifia5_4	R_8joL7gIQVWifia5	289	6.5
R_8joL7gIQVWifia5_5	R_8joL7gIQVWifia5	356	3.2
R_Q9TGvokg2x7BPsB_1	R_Q9TGvokg2x7BPsB	12	6.2
R_Q9TGvokg2x7BPsB_2	R_Q9TGvokg2x7BPsB	140	3.2
R_Q9TGvokg2x7BPsB_3	R_Q9TGvokg2x7BPsB	185	6.2
R_Q9TGvokg2x7BPsB_4	R_Q9TGvokg2x7BPsB	295	6.2
R_Q9TGvokg2x7BPsB_5	R_Q9TGvokg2x7BPsB	342	6.2
R_2rB0hjJf3MDIvLy_1	R_2rB0hjJf3MDIvLy	28	6.5
R_2rB0hjJf3MDIvLy_2	R_2rB0hjJf3MDIvLy	106	1.2
R_2rB0hjJf3MDIvLy_3	R_2rB0hjJf3MDIvLy	238	4.2
R_2rB0hjJf3MDIvLy_4	R_2rB0hjJf3MDIvLy	293	6.2
R_2rB0hjJf3MDIvLy_5	R_2rB0hjJf3MDIvLy	376	6.2
R_2OGOlXSUDzgahTd_1	R_2OGOlXSUDzgahTd	66	6.2
R_2OGOlXSUDzgahTd_2	R_2OGOlXSUDzgahTd	143	3.2
R_2OGOlXSUDzgahTd_3	R_2OGOlXSUDzgahTd	196	3.5
R_2OGOlXSUDzgahTd_4	R_2OGOlXSUDzgahTd	279	1.2
R_2OGOlXSUDzgahTd_5	R_2OGOlXSUDzgahTd	395	6.2
R_1JJcs9cIBcNxske_1	R_1JJcs9cIBcNxske	25	3.2
R_1JJcs9cIBcNxske_2	R_1JJcs9cIBcNxske	146	3.2
R_1JJcs9cIBcNxske_3	R_1JJcs9cIBcNxske	189	6.2
R_1JJcs9cIBcNxske_4	R_1JJcs9cIBcNxske	312	4.2
R_1JJcs9cIBcNxske_5	R_1JJcs9cIBcNxske	384	6.2
R_3sn1Pmyq49VvaBR_1	R_3sn1Pmyq49VvaBR	27	6.5
R_3sn1Pmyq49VvaBR_2	R_3sn1Pmyq49VvaBR	166	6.5
R_3sn1Pmyq49VvaBR_3	R_3sn1Pmyq49VvaBR	202	6.5
R_3sn1Pmyq49VvaBR_4	R_3sn1Pmyq49VvaBR	271	6.5
R_3sn1Pmyq49VvaBR_5	R_3sn1Pmyq49VvaBR	353	6.5
R_1f3FWiSA5j0ck4A_1	R_1f3FWiSA5j0ck4A	30	6.2
R_1f3FWiSA5j0ck4A_2	R_1f3FWiSA5j0ck4A	156	6.5
R_1f3FWiSA5j0ck4A_3	R_1f3FWiSA5j0ck4A	239	1.2
R_1f3FWiSA5j0ck4A_4	R_1f3FWiSA5j0ck4A	254	1.2
R_1f3FWiSA5j0ck4A_5	R_1f3FWiSA5j0ck4A	387	4.2
R_Zlgr952uoQJb8KB_1	R_Zlgr952uoQJb8KB	67	6.5
R_Zlgr952uoQJb8KB_2	R_Zlgr952uoQJb8KB	150	6.2
R_Zlgr952uoQJb8KB_3	R_Zlgr952uoQJb8KB	203	4.2
R_Zlgr952uoQJb8KB_4	R_Zlgr952uoQJb8KB	304	6.9
R_Zlgr952uoQJb8KB_5	R_Zlgr952uoQJb8KB	367	6.5
R_2QheVsRf9k1s9xo_1	R_2QheVsRf9k1s9xo	77	6.2
R_2QheVsRf9k1s9xo_2	R_2QheVsRf9k1s9xo	144	6.2
R_2QheVsRf9k1s9xo_3	R_2QheVsRf9k1s9xo	193	6.2
R_2QheVsRf9k1s9xo_4	R_2QheVsRf9k1s9xo	296	6.2
R_2QheVsRf9k1s9xo_5	R_2QheVsRf9k1s9xo	386	6.5
R_1IRRIFlrEvyBc83_1	R_1IRRIFlrEvyBc83	70	6.2
R_1IRRIFlrEvyBc83_2	R_1IRRIFlrEvyBc83	105	3.5
R_1IRRIFlrEvyBc83_3	R_1IRRIFlrEvyBc83	192	1.2
R_1IRRIFlrEvyBc83_4	R_1IRRIFlrEvyBc83	332	1
R_1IRRIFlrEvyBc83_5	R_1IRRIFlrEvyBc83	380	3.5
R_UYp6AR9x2OVfNIt_1	R_UYp6AR9x2OVfNIt	38	6.2
R_UYp6AR9x2OVfNIt_2	R_UYp6AR9x2OVfNIt	127	6.2
R_UYp6AR9x2OVfNIt_3	R_UYp6AR9x2OVfNIt	226	4.2
R_UYp6AR9x2OVfNIt_4	R_UYp6AR9x2OVfNIt	257	6.2
R_UYp6AR9x2OVfNIt_5	R_UYp6AR9x2OVfNIt	350	1.2
R_3I6LTmaYNJeAYmf_1	R_3I6LTmaYNJeAYmf	23	6.2
R_3I6LTmaYNJeAYmf_2	R_3I6LTmaYNJeAYmf	118	6.2
R_3I6LTmaYNJeAYmf_3	R_3I6LTmaYNJeAYmf	205	1
R_3I6LTmaYNJeAYmf_4	R_3I6LTmaYNJeAYmf	288	4.2
R_3I6LTmaYNJeAYmf_5	R_3I6LTmaYNJeAYmf	370	6.2
R_3hfrOLRuz2g5NyW_1	R_3hfrOLRuz2g5NyW	26	1.2
R_3hfrOLRuz2g5NyW_2	R_3hfrOLRuz2g5NyW	107	4.2
R_3hfrOLRuz2g5NyW_3	R_3hfrOLRuz2g5NyW	171	6.5
R_3hfrOLRuz2g5NyW_4	R_3hfrOLRuz2g5NyW	310	3.2
R_3hfrOLRuz2g5NyW_5	R_3hfrOLRuz2g5NyW	343	1.2
