message_id	response_id	article_id	llm_empathy
R_T1p2XrWsahvahpf_5	R_T1p2XrWsahvahpf	390	1
R_2V1EtzSABylaDxN_1	R_2V1EtzSABylaDxN	33	2.166666667
R_2V1EtzSABylaDxN_2	R_2V1EtzSABylaDxN	164	1
R_2V1EtzSABylaDxN_3	R_2V1EtzSABylaDxN	189	1.25
R_2V1EtzSABylaDxN_4	R_2V1EtzSABylaDxN	256	2.583333333
R_2V1EtzSABylaDxN_5	R_2V1EtzSABylaDxN	369	1
R_72rSTPRBGHQ4NIR_1	R_72rSTPRBGHQ4NIR	64	2.916666667
R_72rSTPRBGHQ4NIR_2	R_72rSTPRBGHQ4NIR	119	1
R_72rSTPRBGHQ4NIR_3	R_72rSTPRBGHQ4NIR	212	1.333333333
R_72rSTPRBGHQ4NIR_4	R_72rSTPRBGHQ4NIR	325	3.5
R_72rSTPRBGHQ4NIR_5	R_72rSTPRBGHQ4NIR	408	1.916666667
R_2SH5a8bksSvwexb_1	R_2SH5a8bksSvwexb	73	1
R_2SH5a8bksSvwexb_2	R_2SH5a8bksSvwexb	122	2.916666667
R_2SH5a8bksSvwexb_3	R_2SH5a8bksSvwexb	250	4.75
R_2SH5a8bksSvwexb_4	R_2SH5a8bksSvwexb	308	1.583333333
R_2SH5a8bksSvwexb_5	R_2SH5a8bksSvwexb	383	5
R_yTT1WD1ol6za3Jf_1	R_yTT1WD1ol6za3Jf	50	5.05
R_yTT1WD1ol6za3Jf_2	R_yTT1WD1ol6za3Jf	124	5.316666667
R_yTT1WD1ol6za3Jf_3	R_yTT1WD1ol6za3Jf	210	5.416666667
R_yTT1WD1ol6za3Jf_4	R_yTT1WD1ol6za3Jf	284	5.716666667
R_yTT1WD1ol6za3Jf_5	R_yTT1WD1ol6za3Jf	396	1
R_3MS8xER2c0yASHT_1	R_3MS8xER2c0yASHT	3	5.166666667
R_3MS8xER2c0yASHT_2	R_3MS8xER2c0yASHT	104	2.083333333
R_3MS8xER2c0yASHT_3	R_3MS8xER2c0yASHT	182	4.25
R_3MS8xER2c0yASHT_4	R_3MS8xER2c0yASHT	276	1
R_3MS8xER2c0yASHT_5	R_3MS8xER2c0yASHT	357	1
R_1JL2ePKdivqfBS5_1	R_1JL2ePKdivqfBS5	3	5.333333333
R_1JL2ePKdivqfBS5_2	R_1JL2ePKdivqfBS5	121	2.583333333
R_1JL2ePKdivqfBS5_3	R_1JL2ePKdivqfBS5	220	4.866666667
R_1JL2ePKdivqfBS5_4	R_1JL2ePKdivqfBS5	328	4.3
R_1JL2ePKdivqfBS5_5	R_1JL2ePKdivqfBS5	350	1
R_3rZFSSY1VX8GDYn_1	R_3rZFSSY1VX8GDYn	71	5.05
R_3rZFSSY1VX8GDYn_2	R_3rZFSSY1VX8GDYn	88	1
R_3rZFSSY1VX8GDYn_3	R_3rZFSSY1VX8GDYn	232	5.25
R_3rZFSSY1VX8GDYn_4	R_3rZFSSY1VX8GDYn	318	5.833333333
R_3rZFSSY1VX8GDYn_5	R_3rZFSSY1VX8GDYn	392	4.583333333
R_1Ed2vTIhJK2Lz4I_1	R_1Ed2vTIhJK2Lz4I	83	5.316666667
R_1Ed2vTIhJK2Lz4I_2	R_1Ed2vTIhJK2Lz4I	100	1.75
R_1Ed2vTIhJK2Lz4I_3	R_1Ed2vTIhJK2Lz4I	247	5.533333333
R_1Ed2vTIhJK2Lz4I_4	R_1Ed2vTIhJK2Lz4I	279	1.083333333
R_1Ed2vTIhJK2Lz4I_5	R_1Ed2vTIhJK2Lz4I	382	2
R_BQYbCIHSznI2RkB_1	R_BQYbCIHSznI2RkB	53	1.916666667
R_BQYbCIHSznI2RkB_2	R_BQYbCIHSznI2RkB	161	1.05
R_BQYbCIHSznI2RkB_3	R_BQYbCIHSznI2RkB	184	1.633333333
R_BQYbCIHSznI2RkB_4	R_BQYbCIHSznI2RkB	314	4.583333333
R_BQYbCIHSznI2RkB_5	R_BQYbCIHSznI2RkB	338	1.916666667
R_3esJBiP6MpPHx3n_1	R_3esJBiP6MpPHx3n	72	1.916666667
R_3esJBiP6MpPHx3n_2	R_3esJBiP6MpPHx3n	135	5.3
R_3esJBiP6MpPHx3n_3	R_3esJBiP6MpPHx3n	199	1
R_3esJBiP6MpPHx3n_4	R_3esJBiP6MpPHx3n	282	1.916666667
R_3esJBiP6MpPHx3n_5	R_3esJBiP6MpPHx3n	410	2.583333333
R_3n93vjDq0ugut0o_1	R_3n93vjDq0ugut0o	54	4.016666667
R_3n93vjDq0ugut0o_2	R_3n93vjDq0ugut0o	153	5.916666667
R_3n93vjDq0ugut0o_3	R_3n93vjDq0ugut0o	234	4.583333333
R_3n93vjDq0ugut0o_4	R_3n93vjDq0ugut0o	257	4.25
R_3n93vjDq0ugut0o_5	R_3n93vjDq0ugut0o	407	5.583333333
R_3nTvynbDUYQMWU7_1	R_3nTvynbDUYQMWU7	21	1
R_3nTvynbDUYQMWU7_2	R_3nTvynbDUYQMWU7	141	2.15
R_3nTvynbDUYQMWU7_3	R_3nTvynbDUYQMWU7	170	1.633333333
R_3nTvynbDUYQMWU7_4	R_3nTvynbDUYQMWU7	334	1.75
R_3nTvynbDUYQMWU7_5	R_3nTvynbDUYQMWU7	388	4.633333333
R_2YV6IEQMUgozwQ1_1	R_2YV6IEQMUgozwQ1	48	4.166666667
R_2YV6IEQMUgozwQ1_2	R_2YV6IEQMUgozwQ1	165	4.15
R_2YV6IEQMUgozwQ1_3	R_2YV6IEQMUgozwQ1	216	2.233333333
R_2YV6IEQMUgozwQ1_4	R_2YV6IEQMUgozwQ1	307	4.583333333
R_2YV6IEQMUgozwQ1_5	R_2YV6IEQMUgozwQ1	362	3.583333333
R_1dp1n3Acz8fdB0F_1	R_1dp1n3Acz8fdB0F	57	3.666666667
R_1dp1n3Acz8fdB0F_2	R_1dp1n3Acz8fdB0F	158	5.333333333
R_1dp1n3Acz8fdB0F_3	R_1dp1n3Acz8fdB0F	228	6.383333333
R_1dp1n3Acz8fdB0F_4	R_1dp1n3Acz8fdB0F	310	4.15
R_1dp1n3Acz8fdB0F_5	R_1dp1n3Acz8fdB0F	406	1
R_3ffqM7eI6MDHtwo_1	R_3ffqM7eI6MDHtwo	6	5.733333333
R_3ffqM7eI6MDHtwo_2	R_3ffqM7eI6MDHtwo	127	6.05
R_3ffqM7eI6MDHtwo_3	R_3ffqM7eI6MDHtwo	191	5.466666667
R_3ffqM7eI6MDHtwo_4	R_3ffqM7eI6MDHtwo	275	1.833333333
R_3ffqM7eI6MDHtwo_5	R_3ffqM7eI6MDHtwo	364	5.316666667
R_3HtdQ2RIZPxjRlC_1	R_3HtdQ2RIZPxjRlC	29	1.916666667
R_3HtdQ2RIZPxjRlC_2	R_3HtdQ2RIZPxjRlC	142	1.75
R_3HtdQ2RIZPxjRlC_3	R_3HtdQ2RIZPxjRlC	242	4.666666667
R_3HtdQ2RIZPxjRlC_4	R_3HtdQ2RIZPxjRlC	264	1.916666667
R_3HtdQ2RIZPxjRlC_5	R_3HtdQ2RIZPxjRlC	380	4.866666667
R_9FCr4cL8VfeJV6N_1	R_9FCr4cL8VfeJV6N	12	1.916666667
R_9FCr4cL8VfeJV6N_2	R_9FCr4cL8VfeJV6N	101	3.183333333
R_9FCr4cL8VfeJV6N_3	R_9FCr4cL8VfeJV6N	221	1.75
R_9FCr4cL8VfeJV6N_4	R_9FCr4cL8VfeJV6N	291	2.083333333
R_9FCr4cL8VfeJV6N_5	R_9FCr4cL8VfeJV6N	413	2.916666667
R_1dt5fjZkUyYYZa5_1	R_1dt5fjZkUyYYZa5	21	1
R_1dt5fjZkUyYYZa5_2	R_1dt5fjZkUyYYZa5	113	1
R_1dt5fjZkUyYYZa5_3	R_1dt5fjZkUyYYZa5	190	1
R_1dt5fjZkUyYYZa5_4	R_1dt5fjZkUyYYZa5	311	1.916666667
R_1dt5fjZkUyYYZa5_5	R_1dt5fjZkUyYYZa5	384	1
R_zUqAmBwjEbrwh9v_1	R_zUqAmBwjEbrwh9v	7	6.15
R_zUqAmBwjEbrwh9v_2	R_zUqAmBwjEbrwh9v	115	1
R_zUqAmBwjEbrwh9v_3	R_zUqAmBwjEbrwh9v	209	4.15
R_zUqAmBwjEbrwh9v_4	R_zUqAmBwjEbrwh9v	256	2.583333333
R_zUqAmBwjEbrwh9v_5	R_zUqAmBwjEbrwh9v	372	4.15
R_3npi2r9WK3X6C5j_1	R_3npi2r9WK3X6C5j	36	1
R_3npi2r9WK3X6C5j_2	R_3npi2r9WK3X6C5j	136	2.466666667
R_3npi2r9WK3X6C5j_3	R_3npi2r9WK3X6C5j	216	1
R_3npi2r9WK3X6C5j_4	R_3npi2r9WK3X6C5j	318	1.916666667
R_3npi2r9WK3X6C5j_5	R_3npi2r9WK3X6C5j	347	5.766666667
R_1HoxPF6qzy4BIwm_1	R_1HoxPF6qzy4BIwm	9	5.316666667
R_1HoxPF6qzy4BIwm_2	R_1HoxPF6qzy4BIwm	85	5.333333333
R_1HoxPF6qzy4BIwm_3	R_1HoxPF6qzy4BIwm	176	5.166666667
R_1HoxPF6qzy4BIwm_4	R_1HoxPF6qzy4BIwm	313	5.666666667
R_1HoxPF6qzy4BIwm_5	R_1HoxPF6qzy4BIwm	401	5.25
R_bHPD9qC8514QvxD_1	R_bHPD9qC8514QvxD	18	2.233333333
R_bHPD9qC8514QvxD_2	R_bHPD9qC8514QvxD	145	1
R_bHPD9qC8514QvxD_3	R_bHPD9qC8514QvxD	245	4.4
R_bHPD9qC8514QvxD_4	R_bHPD9qC8514QvxD	308	2.416666667
R_bHPD9qC8514QvxD_5	R_bHPD9qC8514QvxD	370	6.133333333
R_2ckgAvLqxiOMF97_1	R_2ckgAvLqxiOMF97	55	1
R_2ckgAvLqxiOMF97_2	R_2ckgAvLqxiOMF97	123	1
R_2ckgAvLqxiOMF97_3	R_2ckgAvLqxiOMF97	175	1.583333333
R_2ckgAvLqxiOMF97_4	R_2ckgAvLqxiOMF97	293	4.15
R_2ckgAvLqxiOMF97_5	R_2ckgAvLqxiOMF97	354	1.833333333
R_2aOFGSQ3Y7fEc0P_1	R_2aOFGSQ3Y7fEc0P	3	4.316666667
R_2aOFGSQ3Y7fEc0P_2	R_2aOFGSQ3Y7fEc0P	166	5.166666667
R_2aOFGSQ3Y7fEc0P_3	R_2aOFGSQ3Y7fEc0P	169	5.316666667
R_2aOFGSQ3Y7fEc0P_4	R_2aOFGSQ3Y7fEc0P	263	1
R_2aOFGSQ3Y7fEc0P_5	R_2aOFGSQ3Y7fEc0P	374	1.583333333
R_PBbNxpYdnlgFsU9_1	R_PBbNxpYdnlgFsU9	58	3.25
R_PBbNxpYdnlgFsU9_2	R_PBbNxpYdnlgFsU9	94	1.916666667
R_PBbNxpYdnlgFsU9_3	R_PBbNxpYdnlgFsU9	238	1
R_PBbNxpYdnlgFsU9_4	R_PBbNxpYdnlgFsU9	262	5.616666667
R_PBbNxpYdnlgFsU9_5	R_PBbNxpYdnlgFsU9	368	3.266666667
R_vdj2zExWbAVjx6N_1	R_vdj2zExWbAVjx6N	80	6.083333333
R_vdj2zExWbAVjx6N_2	R_vdj2zExWbAVjx6N	162	3
R_vdj2zExWbAVjx6N_3	R_vdj2zExWbAVjx6N	222	5.3
R_vdj2zExWbAVjx6N_4	R_vdj2zExWbAVjx6N	329	1
R_vdj2zExWbAVjx6N_5	R_vdj2zExWbAVjx6N	399	1
R_QmJWJsa2hr6gdXz_1	R_QmJWJsa2hr6gdXz	49	1.916666667
R_QmJWJsa2hr6gdXz_2	R_QmJWJsa2hr6gdXz	92	4.15
R_QmJWJsa2hr6gdXz_3	R_QmJWJsa2hr6gdXz	187	1.916666667
R_QmJWJsa2hr6gdXz_4	R_QmJWJsa2hr6gdXz	299	1
R_QmJWJsa2hr6gdXz_5	R_QmJWJsa2hr6gdXz	361	1
R_3nO7FHqWC8lR70A_1	R_3nO7FHqWC8lR70A	46	5.75
R_3nO7FHqWC8lR70A_2	R_3nO7FHqWC8lR70A	165	2.583333333
R_3nO7FHqWC8lR70A_3	R_3nO7FHqWC8lR70A	202	1.833333333
R_3nO7FHqWC8lR70A_4	R_3nO7FHqWC8lR70A	294	1.25
R_3nO7FHqWC8lR70A_5	R_3nO7FHqWC8lR70A	351	1
R_Cf5Kubb0YUbNkwF_1	R_Cf5Kubb0YUbNkwF	43	4.583333333
R_Cf5Kubb0YUbNkwF_2	R_Cf5Kubb0YUbNkwF	117	1.583333333
R_Cf5Kubb0YUbNkwF_3	R_Cf5Kubb0YUbNkwF	250	1.833333333
R_Cf5Kubb0YUbNkwF_4	R_Cf5Kubb0YUbNkwF	283	4.5
R_Cf5Kubb0YUbNkwF_5	R_Cf5Kubb0YUbNkwF	359	4.75
R_22Ybn7Ce5HQ833l_1	R_22Ybn7Ce5HQ833l	82	1
R_22Ybn7Ce5HQ833l_2	R_22Ybn7Ce5HQ833l	162	1.916666667
R_22Ybn7Ce5HQ833l_3	R_22Ybn7Ce5HQ833l	174	5.316666667
R_22Ybn7Ce5HQ833l_4	R_22Ybn7Ce5HQ833l	266	2.583333333
R_22Ybn7Ce5HQ833l_5	R_22Ybn7Ce5HQ833l	410	2
R_cCIxe9lO16DgF1f_1	R_cCIxe9lO16DgF1f	39	1.25
R_cCIxe9lO16DgF1f_2	R_cCIxe9lO16DgF1f	102	2.15
R_cCIxe9lO16DgF1f_3	R_cCIxe9lO16DgF1f	170	1.25
R_cCIxe9lO16DgF1f_4	R_cCIxe9lO16DgF1f	321	1.75
R_cCIxe9lO16DgF1f_5	R_cCIxe9lO16DgF1f	385	1.333333333
R_210aQMrmGetROju_1	R_210aQMrmGetROju	68	1
R_210aQMrmGetROju_2	R_210aQMrmGetROju	86	1.083333333
R_210aQMrmGetROju_3	R_210aQMrmGetROju	218	1.666666667
R_210aQMrmGetROju_4	R_210aQMrmGetROju	324	1
R_210aQMrmGetROju_5	R_210aQMrmGetROju	361	1
R_r2BUVTFqmBdanQd_1	R_r2BUVTFqmBdanQd	17	1
R_r2BUVTFqmBdanQd_2	R_r2BUVTFqmBdanQd	166	2.133333333
R_r2BUVTFqmBdanQd_3	R_r2BUVTFqmBdanQd	211	1
R_r2BUVTFqmBdanQd_4	R_r2BUVTFqmBdanQd	265	1.116666667
R_r2BUVTFqmBdanQd_5	R_r2BUVTFqmBdanQd	403	1
R_3njSNhzart0R0sE_1	R_3njSNhzart0R0sE	13	6.1
R_3njSNhzart0R0sE_2	R_3njSNhzart0R0sE	119	2.583333333
R_3njSNhzart0R0sE_3	R_3njSNhzart0R0sE	184	2.916666667
R_3njSNhzart0R0sE_4	R_3njSNhzart0R0sE	253	4.166666667
R_3njSNhzart0R0sE_5	R_3njSNhzart0R0sE	382	2.083333333
R_1g7VoEtxvkSjfKS_1	R_1g7VoEtxvkSjfKS	74	5.316666667
R_1g7VoEtxvkSjfKS_2	R_1g7VoEtxvkSjfKS	116	3.583333333
R_1g7VoEtxvkSjfKS_3	R_1g7VoEtxvkSjfKS	240	5.466666667
R_1g7VoEtxvkSjfKS_4	R_1g7VoEtxvkSjfKS	267	1
R_1g7VoEtxvkSjfKS_5	R_1g7VoEtxvkSjfKS	366	2.333333333
R_1JIKlQNZtgmcU6i_1	R_1JIKlQNZtgmcU6i	76	4.833333333
R_1JIKlQNZtgmcU6i_2	R_1JIKlQNZtgmcU6i	87	1.916666667
R_1JIKlQNZtgmcU6i_3	R_1JIKlQNZtgmcU6i	201	3.416666667
R_1JIKlQNZtgmcU6i_4	R_1JIKlQNZtgmcU6i	296	1
R_1JIKlQNZtgmcU6i_5	R_1JIKlQNZtgmcU6i	336	5.5
R_OPS9EZNTzb221uF_1	R_OPS9EZNTzb221uF	35	5.666666667
R_OPS9EZNTzb221uF_2	R_OPS9EZNTzb221uF	148	5.416666667
R_OPS9EZNTzb221uF_3	R_OPS9EZNTzb221uF	198	4.15
R_OPS9EZNTzb221uF_4	R_OPS9EZNTzb221uF	281	5.316666667
R_OPS9EZNTzb221uF_5	R_OPS9EZNTzb221uF	379	2.666666667
R_3NE6n7uqh1yxXaq_1	R_3NE6n7uqh1yxXaq	79	4.25
R_3NE6n7uqh1yxXaq_2	R_3NE6n7uqh1yxXaq	126	1.25
R_3NE6n7uqh1yxXaq_3	R_3NE6n7uqh1yxXaq	175	4.75
R_3NE6n7uqh1yxXaq_4	R_3NE6n7uqh1yxXaq	269	1
R_3NE6n7uqh1yxXaq_5	R_3NE6n7uqh1yxXaq	358	1
R_XYauZjTjLrmzXhL_1	R_XYauZjTjLrmzXhL	82	1
R_XYauZjTjLrmzXhL_2	R_XYauZjTjLrmzXhL	155	1.916666667
R_XYauZjTjLrmzXhL_3	R_XYauZjTjLrmzXhL	218	4.833333333
R_XYauZjTjLrmzXhL_4	R_XYauZjTjLrmzXhL	272	2.466666667
R_XYauZjTjLrmzXhL_5	R_XYauZjTjLrmzXhL	402	5.083333333
R_3qDqiG7g35x0oqN_1	R_3qDqiG7g35x0oqN	37	1
R_3qDqiG7g35x0oqN_2	R_3qDqiG7g35x0oqN	92	4.75
R_3qDqiG7g35x0oqN_3	R_3qDqiG7g35x0oqN	207	2.333333333
R_3qDqiG7g35x0oqN_4	R_3qDqiG7g35x0oqN	265	1.916666667
R_3qDqiG7g35x0oqN_5	R_3qDqiG7g35x0oqN	336	1
R_3slHYierJ4jwMKd_1	R_3slHYierJ4jwMKd	57	5.25
R_3slHYierJ4jwMKd_2	R_3slHYierJ4jwMKd	128	4.15
R_3slHYierJ4jwMKd_3	R_3slHYierJ4jwMKd	191	1
R_3slHYierJ4jwMKd_4	R_3slHYierJ4jwMKd	259	4.25
R_3slHYierJ4jwMKd_5	R_3slHYierJ4jwMKd	339	5.333333333
R_31Et1v2rps9wNSQ_1	R_31Et1v2rps9wNSQ	18	5.316666667
R_31Et1v2rps9wNSQ_2	R_31Et1v2rps9wNSQ	111	2.083333333
R_31Et1v2rps9wNSQ_3	R_31Et1v2rps9wNSQ	227	6.15
R_31Et1v2rps9wNSQ_4	R_31Et1v2rps9wNSQ	283	5.316666667
R_31Et1v2rps9wNSQ_5	R_31Et1v2rps9wNSQ	389	5.316666667
R_33etvLZIHitWTq2_1	R_33etvLZIHitWTq2	35	5.25
R_33etvLZIHitWTq2_2	R_33etvLZIHitWTq2	111	1
R_33etvLZIHitWTq2_3	R_33etvLZIHitWTq2	204	3.75
R_33etvLZIHitWTq2_4	R_33etvLZIHitWTq2	286	2.083333333
R_33etvLZIHitWTq2_5	R_33etvLZIHitWTq2	373	1.5
R_2PiZjdFX0cW00PQ_1	R_2PiZjdFX0cW00PQ	40	1
R_2PiZjdFX0cW00PQ_2	R_2PiZjdFX0cW00PQ	96	1.75
R_2PiZjdFX0cW00PQ_3	R_2PiZjdFX0cW00PQ	215	1.916666667
R_2PiZjdFX0cW00PQ_4	R_2PiZjdFX0cW00PQ	314	5.916666667
R_2PiZjdFX0cW00PQ_5	R_2PiZjdFX0cW00PQ	401	2.583333333
R_b1TbRrcCazNh0Qx_1	R_b1TbRrcCazNh0Qx	33	2.083333333
R_b1TbRrcCazNh0Qx_2	R_b1TbRrcCazNh0Qx	160	5.25
R_b1TbRrcCazNh0Qx_3	R_b1TbRrcCazNh0Qx	219	3.5
R_b1TbRrcCazNh0Qx_4	R_b1TbRrcCazNh0Qx	306	2.083333333
R_b1TbRrcCazNh0Qx_5	R_b1TbRrcCazNh0Qx	346	1.916666667
R_3ERvdNjTrRhQlWO_1	R_3ERvdNjTrRhQlWO	47	6.15
R_3ERvdNjTrRhQlWO_2	R_3ERvdNjTrRhQlWO	167	5.5
R_3ERvdNjTrRhQlWO_3	R_3ERvdNjTrRhQlWO	213	5.166666667
R_3ERvdNjTrRhQlWO_4	R_3ERvdNjTrRhQlWO	303	1.833333333
R_3ERvdNjTrRhQlWO_5	R_3ERvdNjTrRhQlWO	398	4.166666667
R_25vCdsEDRhPJ3w3_1	R_25vCdsEDRhPJ3w3	23	5.583333333
R_25vCdsEDRhPJ3w3_2	R_25vCdsEDRhPJ3w3	158	3.166666667
R_25vCdsEDRhPJ3w3_3	R_25vCdsEDRhPJ3w3	242	1.583333333
R_25vCdsEDRhPJ3w3_4	R_25vCdsEDRhPJ3w3	316	2.583333333
R_25vCdsEDRhPJ3w3_5	R_25vCdsEDRhPJ3w3	351	1.916666667
R_SIrozm9BIGdNzu9_1	R_SIrozm9BIGdNzu9	52	5.916666667
R_SIrozm9BIGdNzu9_2	R_SIrozm9BIGdNzu9	141	5.733333333
R_SIrozm9BIGdNzu9_3	R_SIrozm9BIGdNzu9	252	2.583333333
R_SIrozm9BIGdNzu9_4	R_SIrozm9BIGdNzu9	333	4.166666667
R_SIrozm9BIGdNzu9_5	R_SIrozm9BIGdNzu9	385	1.916666667
R_D6kCbvPIjlUSHAd_1	R_D6kCbvPIjlUSHAd	42	4.166666667
R_D6kCbvPIjlUSHAd_2	R_D6kCbvPIjlUSHAd	142	2.75
R_D6kCbvPIjlUSHAd_3	R_D6kCbvPIjlUSHAd	217	1
R_D6kCbvPIjlUSHAd_4	R_D6kCbvPIjlUSHAd	292	4.75
R_D6kCbvPIjlUSHAd_5	R_D6kCbvPIjlUSHAd	388	5.25
R_3rYPg4TSnhDVFJa_1	R_3rYPg4TSnhDVFJa	80	5.833333333
R_3rYPg4TSnhDVFJa_2	R_3rYPg4TSnhDVFJa	163	5.583333333
R_3rYPg4TSnhDVFJa_3	R_3rYPg4TSnhDVFJa	180	4.15
R_3rYPg4TSnhDVFJa_4	R_3rYPg4TSnhDVFJa	262	5.166666667
R_3rYPg4TSnhDVFJa_5	R_3rYPg4TSnhDVFJa	375	5.466666667
R_3ho2mL7zaMK1xSh_1	R_3ho2mL7zaMK1xSh	2	2.583333333
R_3ho2mL7zaMK1xSh_2	R_3ho2mL7zaMK1xSh	104	1.833333333
R_3ho2mL7zaMK1xSh_3	R_3ho2mL7zaMK1xSh	247	1.75
R_3ho2mL7zaMK1xSh_4	R_3ho2mL7zaMK1xSh	263	1
R_3ho2mL7zaMK1xSh_5	R_3ho2mL7zaMK1xSh	355	1.833333333
R_1inxQNYZPf7D0hK_1	R_1inxQNYZPf7D0hK	25	1
R_1inxQNYZPf7D0hK_2	R_1inxQNYZPf7D0hK	97	1
R_1inxQNYZPf7D0hK_3	R_1inxQNYZPf7D0hK	234	3.333333333
R_1inxQNYZPf7D0hK_4	R_1inxQNYZPf7D0hK	276	5.55
R_1inxQNYZPf7D0hK_5	R_1inxQNYZPf7D0hK	337	2.416666667
R_2EEQioTSv70RUzF_1	R_2EEQioTSv70RUzF	56	1
R_2EEQioTSv70RUzF_2	R_2EEQioTSv70RUzF	101	5.583333333
R_2EEQioTSv70RUzF_3	R_2EEQioTSv70RUzF	220	1.916666667
R_2EEQioTSv70RUzF_4	R_2EEQioTSv70RUzF	301	1
R_2EEQioTSv70RUzF_5	R_2EEQioTSv70RUzF	391	1
R_3kp1NhG01T0k5mf_1	R_3kp1NhG01T0k5mf	5	5.083333333
R_3kp1NhG01T0k5mf_2	R_3kp1NhG01T0k5mf	110	4.75
R_3kp1NhG01T0k5mf_3	R_3kp1NhG01T0k5mf	211	1
R_3kp1NhG01T0k5mf_4	R_3kp1NhG01T0k5mf	319	1
R_3kp1NhG01T0k5mf_5	R_3kp1NhG01T0k5mf	408	1
R_1FPPdbnLwSGuNfD_1	R_1FPPdbnLwSGuNfD	50	5.766666667
R_1FPPdbnLwSGuNfD_2	R_1FPPdbnLwSGuNfD	91	6.1
R_1FPPdbnLwSGuNfD_3	R_1FPPdbnLwSGuNfD	183	1.833333333
R_1FPPdbnLwSGuNfD_4	R_1FPPdbnLwSGuNfD	297	3.25
R_1FPPdbnLwSGuNfD_5	R_1FPPdbnLwSGuNfD	381	3.666666667
R_2D8EJ23JFdZWYyR_1	R_2D8EJ23JFdZWYyR	31	4.15
R_2D8EJ23JFdZWYyR_2	R_2D8EJ23JFdZWYyR	154	1.916666667
R_2D8EJ23JFdZWYyR_3	R_2D8EJ23JFdZWYyR	213	5
R_2D8EJ23JFdZWYyR_4	R_2D8EJ23JFdZWYyR	266	5.316666667
R_2D8EJ23JFdZWYyR_5	R_2D8EJ23JFdZWYyR	378	4.15
R_8joL7gIQVWifia5_1	R_8joL7gIQVWifia5	51	1.666666667
R_8joL7gIQVWifia5_2	R_8joL7gIQVWifia5	120	1.583333333
R_8joL7gIQVWifia5_3	R_8joL7gIQVWifia5	178	1
R_8joL7gIQVWifia5_4	R_8joL7gIQVWifia5	289	5.25
R_8joL7gIQVWifia5_5	R_8joL7gIQVWifia5	356	1.083333333
R_Q9TGvokg2x7BPsB_1	R_Q9TGvokg2x7BPsB	12	4.166666667
R_Q9TGvokg2x7BPsB_2	R_Q9TGvokg2x7BPsB	140	2.3
R_Q9TGvokg2x7BPsB_3	R_Q9TGvokg2x7BPsB	185	4.583333333
R_Q9TGvokg2x7BPsB_4	R_Q9TGvokg2x7BPsB	295	4.15
R_Q9TGvokg2x7BPsB_5	R_Q9TGvokg2x7BPsB	342	5.25
R_2rB0hjJf3MDIvLy_1	R_2rB0hjJf3MDIvLy	28	5.083333333
R_2rB0hjJf3MDIvLy_2	R_2rB0hjJf3MDIvLy	106	1
R_2rB0hjJf3MDIvLy_3	R_2rB0hjJf3MDIvLy	238	1
R_2rB0hjJf3MDIvLy_4	R_2rB0hjJf3MDIvLy	293	4.166666667
R_2rB0hjJf3MDIvLy_5	R_2rB0hjJf3MDIvLy	376	4.15
R_2OGOlXSUDzgahTd_1	R_2OGOlXSUDzgahTd	66	4.583333333
R_2OGOlXSUDzgahTd_2	R_2OGOlXSUDzgahTd	143	1
R_2OGOlXSUDzgahTd_3	R_2OGOlXSUDzgahTd	196	1.916666667
R_2OGOlXSUDzgahTd_4	R_2OGOlXSUDzgahTd	279	1
R_2OGOlXSUDzgahTd_5	R_2OGOlXSUDzgahTd	395	5.316666667
R_1JJcs9cIBcNxske_1	R_1JJcs9cIBcNxske	25	1.75
R_1JJcs9cIBcNxske_2	R_1JJcs9cIBcNxske	146	1
R_1JJcs9cIBcNxske_3	R_1JJcs9cIBcNxske	189	4.833333333
R_1JJcs9cIBcNxske_4	R_1JJcs9cIBcNxske	312	1.666666667
R_1JJcs9cIBcNxske_5	R_1JJcs9cIBcNxske	384	2.133333333
R_3sn1Pmyq49VvaBR_1	R_3sn1Pmyq49VvaBR	27	6.15
R_3sn1Pmyq49VvaBR_2	R_3sn1Pmyq49VvaBR	166	5
R_3sn1Pmyq49VvaBR_3	R_3sn1Pmyq49VvaBR	202	6.383333333
R_3sn1Pmyq49VvaBR_4	R_3sn1Pmyq49VvaBR	271	6.383333333
R_3sn1Pmyq49VvaBR_5	R_3sn1Pmyq49VvaBR	353	6.4
R_1f3FWiSA5j0ck4A_1	R_1f3FWiSA5j0ck4A	30	1.916666667
R_1f3FWiSA5j0ck4A_2	R_1f3FWiSA5j0ck4A	156	2.4
R_1f3FWiSA5j0ck4A_3	R_1f3FWiSA5j0ck4A	239	1
R_1f3FWiSA5j0ck4A_4	R_1f3FWiSA5j0ck4A	254	1
R_1f3FWiSA5j0ck4A_5	R_1f3FWiSA5j0ck4A	387	1
R_Zlgr952uoQJb8KB_1	R_Zlgr952uoQJb8KB	67	5.25
R_Zlgr952uoQJb8KB_2	R_Zlgr952uoQJb8KB	150	5.316666667
R_Zlgr952uoQJb8KB_3	R_Zlgr952uoQJb8KB	203	1
R_Zlgr952uoQJb8KB_4	R_Zlgr952uoQJb8KB	304	5.7
R_Zlgr952uoQJb8KB_5	R_Zlgr952uoQJb8KB	367	3.5
R_2QheVsRf9k1s9xo_1	R_2QheVsRf9k1s9xo	77	1.833333333
R_2QheVsRf9k1s9xo_2	R_2QheVsRf9k1s9xo	144	2.333333333
